EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.0007050037384033203,0,1,INITIAL_BUFFERING,Writing,45226
0.005850315093994141,0,1,PLAY,InitialBuffering-Play,0
0.007845640182495117,0,0,PLAY,StillPlaying,45226
0.04005289077758789,0,1,PLAY,Writing,88783.0
0.10053324699401855,0,2,PLAY,Writing,128503.0
0.18211817741394043,0,3,PLAY,Writing,177437.0
0.27094507217407227,0,4,PLAY,Writing,217761.0
0.35747241973876953,0,5,PLAY,Writing,255865.0
0.435089111328125,0,6,PLAY,Writing,323047.0
0.5862679481506348,0,7,PLAY,Writing,378355.0
0.7663626670837402,0,8,PLAY,Writing,509091.0
0.9891502857208252,0,9,PLAY,Writing,577751.0
1.240189552307129,1,10,PLAY,Writing,782553.0
1.5731146335601807,1,11,PLAY,Writing,1008699.0
4.012683868408203,4,10,PLAY,StillPlaying,88783.0
5.997368097305298,5,11,PLAY,Writing,1207152.0
8.012011051177979,8,10,PLAY,StillPlaying,128503.0
10.539193630218506,10,11,PLAY,Writing,1473801.0
12.01204514503479,12,10,PLAY,StillPlaying,177437.0
15.242907047271729,15,11,PLAY,Writing,2087347.0
16.012115478515625,16,10,PLAY,StillPlaying,217761.0
19.703712463378906,19,11,PLAY,Writing,2409742.0
20.012080430984497,20,10,PLAY,StillPlaying,255865.0
24.013686895370483,24,9,PLAY,StillPlaying,323047.0
24.404420137405396,24,10,PLAY,Writing,2944291.0
25.4121150970459,25,11,PLAY,Writing,3340509.0
28.012600898742676,28,10,PLAY,StillPlaying,378355.0
30.05625867843628,30,11,PLAY,Writing,3613836.0
32.01206922531128,32,10,PLAY,StillPlaying,509091.0
35.03583765029907,35,11,PLAY,Writing,3936261.0
36.01208829879761,36,10,PLAY,StillPlaying,577751.0
40.012186765670776,40,9,PLAY,StillPlaying,782553.0
43.88343811035156,43,10,PLAY,Writing,3936261.0
44.012568950653076,44,9,PLAY,StillPlaying,1008699.0
44.98401880264282,44,10,PLAY,Writing,3936261.0
45.33724570274353,45,11,PLAY,Writing,3936261.0
48.01261830329895,48,10,PLAY,StillPlaying,1207152.0
50.0995569229126,50,11,PLAY,Writing,3936261.0
52.012624740600586,52,10,PLAY,StillPlaying,1473801.0
54.434075117111206,54,11,PLAY,Writing,3936261.0
56.0120587348938,56,10,PLAY,StillPlaying,2087347.0
58.898834466934204,58,11,PLAY,Writing,3936261.0
60.01260495185852,60,10,PLAY,StillPlaying,2409742.0
63.53530979156494,63,11,PLAY,Writing,3936261.0
64.0121259689331,64,10,PLAY,StillPlaying,2944291.0
68.03416204452515,68,9,PLAY,StillPlaying,3340509.0
68.10751295089722,68,10,PLAY,Writing,3936261.0
68.54384136199951,68,11,PLAY,Writing,3936261.0
72.01216387748718,72,10,PLAY,StillPlaying,3613836.0
73.37781643867493,73,11,PLAY,Writing,3936261.0
76.01199769973755,76,10,PLAY,StillPlaying,3936261.0
78.7409119606018,78,11,PLAY,Writing,3936261.0
80.01208782196045,80,10,PLAY,StillPlaying,3936261.0
83.79756116867065,83,11,PLAY,Writing,3936261.0
84.01245141029358,84,10,PLAY,StillPlaying,3936261.0
88.01256370544434,88,9,PLAY,StillPlaying,3936261.0
88.73794031143188,88,10,PLAY,Writing,3936261.0
89.6269862651825,89,11,PLAY,Writing,3936261.0
92.01259326934814,92,10,PLAY,StillPlaying,3936261.0
94.4033670425415,94,11,PLAY,Writing,3936261.0
96.01207447052002,96,10,PLAY,StillPlaying,3936261.0
99.26533770561218,99,11,PLAY,Writing,3936261.0
100.01234316825867,100,10,PLAY,StillPlaying,3936261.0
104.0125253200531,104,9,PLAY,StillPlaying,3936261.0
106.43850994110107,106,10,PLAY,Writing,3936261.0
108.01250195503235,108,9,PLAY,StillPlaying,3936261.0
109.13846921920776,109,10,PLAY,Writing,3936261.0
111.61892819404602,111,11,PLAY,Writing,3936261.0
112.01200556755066,112,10,PLAY,StillPlaying,3936261.0
116.01277089118958,116,9,PLAY,StillPlaying,3936261.0
117.83208751678467,117,10,PLAY,Writing,3936261.0
119.84816217422485,119,11,PLAY,Writing,3936261.0
120.01227927207947,120,10,PLAY,StillPlaying,3936261.0
124.01217031478882,124,9,PLAY,StillPlaying,3936261.0
126.89025092124939,126,10,PLAY,Writing,3936261.0
128.01278066635132,128,9,PLAY,StillPlaying,3936261.0
128.88869881629944,128,10,PLAY,Writing,3613836.0
